,price,area_house,area_land,type,house_material,num_of_floors
425,13500000,210.0,10.0,индивидуальное жилищное строительство,блок,2
426,10000000,100.0,10.0,садоводство,дерево,1
427,5800000,70.0,7.0,индивидуальное жилищное строительство,блок,1
428,15000000,165.0,6.0,индивидуальное жилищное строительство,кирпич,2
429,3500000,50.0,5.0,индивидуальное жилищное строительство,дерево,1
430,5400000,80.0,8.0,индивидуальное жилищное строительство,блок,1
431,15300000,280.0,10.0,индивидуальное жилищное строительство,кирпич,2
432,7500000,110.0,6.0,индивидуальное жилищное строительство,блок,1
433,39100000,286.0,9.0,индивидуальное жилищное строительство,кирпич,3
434,13600000,166.0,8.0,индивидуальное жилищное строительство,блок,2
435,13000000,120.0,10.0,индивидуальное жилищное строительство,кирпич,1
436,79000000,380.0,15.0,индивидуальное жилищное строительство,кирпич,4
